id_bien,no_voie,type_voie,voie,b_t_q,type_bien,nb_piece,surface,id_commune
445,57,RUE,DU DOC PACCARD,,Appartement,3,79,84031
446,27,BD,DE L'OCEAN,,Appartement,3,52,85164
447,22,RUE,PIERRE LEROUX,,Appartement,2,44,87085
448,636,,CITE DU DOCTEUR BARRIERE,,Appartement,3,56,87161
449,10,RUE,MARIE MARVINGT,,Appartement,3,64,88160
450,15,RUE,DES AULNES,,Appartement,3,49,88181
451,4,RUE,CAROLINE RIER,D,Appartement,3,66,91086
452,2,RUE,DES FRANCS BOURGEOIS,,Maison,5,89,91156
453,38,BD,DE FONTAINEBLEAU,,Appartement,3,69,91174
454,69,AV,DES FAUVETTES,,Maison,5,109,91326
455,34,AV,FRANCOIS MOLE,,Appartement,4,96,92002
456,49,AV,D ARGENTEUIL,,Appartement,3,53,92004
457,81,RUE,DU BAC,,Appartement,3,60,92004
458,97,RUE,DU CHATEAU,,Maison,5,75,92004
459,21,AV,DE LA REDOUTE,,Appartement,2,52,92004
460,10,RUE,GEORGES GUYNEMER,,Appartement,1,27,92004
461,221,AV,D ARGENTEUIL,,Appartement,2,22,92009
462,35,RUE,RASPAIL,,Appartement,3,50,92009
463,867,CRS,AQUITAINE,,Appartement,4,93,92012
464,56,BD,DE LA REPUBLIQUE,,Appartement,2,50,92012
465,2,RUE,DE L ANCIENNE MAIRIE,,Appartement,2,50,92012
466,35,BD,D AUTEUIL,,Appartement,5,148,92012
467,10,AV,ANATOLE FRANCE,,Appartement,2,44,92024
468,3,RUE,DES ROSES,,Appartement,1,20,92032
469,13,RUE,VILLEBOIS MAREUIL,,Maison,3,75,92036
470,12,RUE,DES ACACIAS,,Maison,3,55,92040
471,136,RUE,ARISTIDE BRIAND,,Appartement,3,65,92044
472,5,RUE,BARBES,,Appartement,4,84,92044
473,15,RUE,BANES,,Appartement,3,59,92048
474,17,RUE,SADI CARNOT,T,Appartement,3,45,92050
475,20,RUE,DE ZILINA,,Appartement,3,68,92050
476,7,ALL,D ORLEANS,,Appartement,3,40,92051
477,11,RUE,DU GAL H BERTIER,,Appartement,4,130,92051
478,119,AV,EDOUARD HERRIOT,,Appartement,3,67,92060
479,8,RUE,LUCIEN VOILIN,,Appartement,1,22,92062
480,115,RUE,ESTIENNE D ORVES,,Appartement,1,22,92063
481,9,RUE,CROIX BOSSET,,Appartement,2,53,92072
482,101,RUE,DES CHENES,,Maison,4,87,92073
483,23,AV,DE LA REPUBLIQUE,,Appartement,4,60,93006
484,98,AV,PASTEUR,,Appartement,1,21,93045
485,71,RUE,DE ROMAINVILLE,,Appartement,3,48,93045
486,137,RUE,DE PARIS,B,Appartement,3,48,93048
487,13,RUE,DES ORMES,,Appartement,4,83,93048
488,4,ALL,PAUL LANGEVIN,,Appartement,4,73,93072
489,8,ALL,JOHANNES KEPLER,,Appartement,5,93,93073
490,20,RUE,FELIX EBOUE,,Maison,4,75,94002
491,49,RUE,MARCEL BOURDARIAS,,Appartement,3,57,94002
492,9002,RES,L ANGEVINE 2,,Appartement,4,84,94004
493,197,RUE,DE PARIS,,Appartement,2,34,94018
494,25,RUE,JULES VALLES,,Maison,1,31,94022
495,1,RUE,MARIN LA MESLEE,,Appartement,4,82,94028
496,18,AV,JEAN JAURES,,Appartement,3,68,94037
497,8,RUE,EMILE BLIN,,Appartement,1,25,94041
498,5,RUE,GEORGES POMPIDOU,,Appartement,1,28,94043
499,9001,,RES VERDUN LECLERC,,Appartement,2,39,94044
500,13,PL,LOUIS ARAGON,,Appartement,3,63,94044
501,7,RUE,DU MARECHAL VAILLANT,,Appartement,3,52,94052
502,49,RUE,PAUL BERT,,Appartement,1,28,94052
503,39,AV,DE BRETAGNE,,Maison,5,81,94060
504,4,RUE,RENARD,,Appartement,4,77,94060
505,26,RUE,JEAN JAURES,,Appartement,4,72,94060
506,13,AV,DES ARTS,,Maison,9,300,94068
507,7,RUE,ELSA TRIOLET,,Maison,4,86,94074
508,25,RUE,DE CROSNE,,Appartement,2,39,94078
509,33,RUE,DE MONTREUIL,,Appartement,4,82,94080
510,16,AV,DU GAL DE GAULLE,,Appartement,5,150,94080
511,,RUE,PARMENTIER,,Appartement,3,45,95039
512,27,RUE,ALBERT MEUNIER,,Appartement,3,61,95199
513,3,ALL,CHARLES PEGUY,,Appartement,3,70,95219
514,1,AV,FOCH,,Appartement,4,94,95306
515,,,DERRIERE LES TOURNELLES,,Maison,4,78,95527
516,39,RUE,BUFFON,,Appartement,4,91,01033
517,151,RTE,DE BELLEVILLE,,Appartement,3,90,01258
518,8,RUE,DE GENEVE,,Appartement,2,52,01354
519,22,RUE,DE LA FRATERNITE,,Appartement,1,38,03190
520,10,RUE,SAINT ANTOINE,,Appartement,2,23,06004
521,4,AV,CAMILLE BLANC,,Appartement,2,47,06012
522,4,RUE,DE STALINGRAD,,Appartement,1,67,06029
523,59,AV,DU MARECHAL JUIN,,Appartement,2,70,06029
524,12,BD,DE LA REPUBLIQUE,,Appartement,3,62,06033
525,124,PROM,VAL DU CAREI,,Appartement,2,46,06083
526,1,AV,DE VERDUN,,Appartement,2,42,06083
527,5277,,LE VILLAGE,,Appartement,1,25,06092
528,85,RTE,DE VALS,,Appartement,3,62,07019
529,9004,CITE,DE LA SOUBEYRANNE,,Appartement,5,86,07042
530,9004,CITE,DE LA SOUBEYRANNE,,Appartement,4,71,07042
531,5638,RES,HAMEAU LES FALAISES,,Appartement,2,29,07304
532,3,RUE,JEAN JAURES,,Appartement,1,48,11262
533,159,RES,HORIZON,,Appartement,2,22,11266
534,27,AV,MARECHAL FOCH,,Appartement,2,35,13022
535,9012,MAIL,LE MAIL,,Appartement,3,65,13119
536,57,RUE,ADOLPHE THIERS,,Appartement,3,54,13201
537,44,RUE,CURIOL,,Appartement,1,24,13201
538,46,RUE,CHEVALIER PAUL,,Appartement,1,35,13202
539,13,RUE,BERANGER,,Appartement,3,53,13204
540,77,RUE,PAUTRIER,,Appartement,0,27,13204
541,16,RUE,ROBERT,,Appartement,2,21,13207
542,89,RUE,SAINT SEBASTIEN,,Appartement,1,51,13208
543,30,RUE,DES MOUSSES,,Appartement,1,20,13208
544,14,RUE,NEGRESKO,,Appartement,1,18,13208
545,9001,CITE,LE CORBUSIER,,Appartement,4,96,13208
546,34,RUE,NICOLE ZEMMOUR,E,Appartement,3,68,13209
547,296,BD,ROMAIN ROLLAND,,Appartement,5,77,13209
548,25,BD,BONIFAY,,Appartement,2,50,13210
549,46,RUE,SAINTE BAUME,,Appartement,1,30,13210
550,49,TSSE,DES BONNETS,,Appartement,4,68,13213
551,6412,VC,RES LES MARINES,,Appartement,2,36,14754
552,48,AV,EMILE ZOLA,,Appartement,1,25,19031
553,87,RUE,DE GOUEDIC,,Appartement,2,35,22278
554,20,RUE,DE L ABREUVOIR,B,Appartement,1,32,25265
555,15,PAS,DU PALOMA,,Appartement,4,80,26058
556,28,AV,DUCHESNE,,Appartement,4,75,26281
557,1,RUE,DE LA LIBERATION,,Appartement,2,43,27299
558,6,RUE,DES ECUYERS,,Appartement,2,34,28085
559,4,RUE,CHAUVEAU LAGARDE,,Appartement,3,65,28085
560,106,AV,DU GENERAL LECLERC,,Appartement,3,58,28134
561,14,RUE,DE L ASPIC,,Appartement,2,43,30189
562,175,CHE,DE LA DOUCE DAME,,Maison,5,104,31066
563,72,AV,SALVADOR ALLENDE,B,Appartement,3,80,31113
564,2,RUE,DES LOIS,,Appartement,3,85,31555
565,10,RUE,MONTESQUIEU,,Maison,2,42,33051
566,16,RUE,JULIE,,Appartement,2,47,33063
567,46,RES,LE HAMEAU PIERRE FABRE,,Appartement,3,60,33081
568,20,RUE,HIPPOLYTE GOURDON,,Maison,4,80,33249
569,100,AV,DE LA LIBERATION,,Appartement,3,60,33281
570,232,RUE,DE SUZON,,Appartement,1,22,33522
571,9001,RES,SARCIGNAN,,Appartement,3,52,33550
572,86,AV,D INGRIL,,Appartement,2,31,34108
573,19,RUE,ARAGO,,Appartement,2,44,34301
574,17,BD,JOLIOT CURIE,,Appartement,1,21,34301
575,25,RUE,GALPIN THIOU,,Appartement,2,53,37261
576,22,CHE,JESUS,,Appartement,0,19,38185
577,77,CRS,JEAN JAURES,B,Appartement,3,68,38185
578,5383,,LA VILLE,,Appartement,2,35,38186
579,4,CHE,DE L HERMITAGE,,Appartement,4,141,38229
580,25,ALL,DE LA DENT DE CROLLES,,Appartement,3,75,38249
581,220,ALL,DE PRE MAYEN,,Appartement,2,42,38249
582,315,RUE,DU CLOS CAPPERONY,,Appartement,2,23,39470
583,93,AV,CHARLES DE GAULLE,,Appartement,1,24,40133
584,220,CHE,DE LAREIGNE,,Appartement,2,42,40281
585,30,RUE,ANDRE BOUILLAR,,Appartement,4,89,40312
586,5,RUE,OLIVIER DE SERRES,,Appartement,3,74,42218
587,3,RUE,DE TERRENOIRE,,Appartement,2,48,42218
588,8,RUE,MARCEAU,,Appartement,4,67,44109
589,38,BD,OCEANIDES,,Appartement,1,24,44132
590,1,RUE,DE L ARDECHE,,Appartement,5,94,44162
591,6,RUE,JEAN PAUL SARTRE,,Appartement,3,60,44162
592,2,RUE,DES PERVENCHES,,Appartement,4,69,45075
593,4,RUE,DUTHUARD,T,Appartement,3,110,45258
594,11,RUE,LOUIS GAIN,,Appartement,3,76,49007
595,48,RUE,ST NICOLAS,,Appartement,4,77,49007
596,9,AV,DE LA RICHARDIERE,,Appartement,2,50,49099
597,7,MAIL,CLAUDE DEBUSSY,,Appartement,3,56,49347
598,43,RUE,CHARLIER,,Appartement,3,75,51454
599,8,RUE,RUE BERTRAND DE VOGUE,,Appartement,4,95,51454
600,11,RUE,LUCRECE MERCIER,,Appartement,3,65,53062
601,10,PL,DE L EGLISE,,Appartement,3,52,53073
602,3,RUE,DU COLOMBIER,B,Appartement,3,57,59220
603,108,RUE,SAINT ANDRE,,Appartement,5,134,59350
604,37,RUE,JULES FERRY,,Appartement,1,33,59410
605,16,RUE,D ALSACE,,Appartement,1,32,60057
606,150,BD,DE LA MER,,Appartement,4,70,62604
607,,RES,LES MARMOTTES,,Appartement,2,31,66004
608,34,RTE,DE BORDEAUX,,Appartement,3,64,69078
609,2,AV,RAYMOND DE VEYSSIERES,,Appartement,6,102,69081
610,15,RUE,REY LORAS,,Appartement,2,52,69143
611,27,RUE,DU PERRON,,Appartement,2,37,69149
612,26,RUE,DIDEROT,,Appartement,2,46,69149
613,13,RUE,BAUDIN,,Appartement,3,71,69149
614,30,RUE,PALAIS GRILLET,,Appartement,1,31,69382
615,19,QUAI,ROMAIN ROLLAND,,Appartement,3,139,69385
616,5168,,IMM LE GRAND PIC,,Appartement,1,21,73235
617,5215,,TIGNY,A,Appartement,2,39,73306
618,143,IMP,DES VIGNES,,Appartement,2,46,74019
619,166,AV,DE COURMAYEUR,,Appartement,2,37,74056
620,70,BD,SAINT MICHEL,,Appartement,4,90,75106
621,34,RUE,CLER,,Appartement,3,48,75107
622,10,RUE,DE GRANGE BATELIERE,,Appartement,2,35,75109
623,41,BD,DE LA VILLETTE,,Appartement,1,37,75110
624,59,RUE,DE LA FONTAINE AU ROI,,Appartement,3,50,75111
625,79,RUE,BRILLAT SAVARIN,,Appartement,2,32,75113
626,12,BD,EXELMANS,,Appartement,1,41,75116
627,57,RUE,PIXERECOURT,,Appartement,3,85,75120
628,8,RUE,PARC DE L'EPINETTE,,Appartement,4,71,77053
629,15,RUE,DU PRESBYTERE,,Appartement,3,60,77259
630,6,AV,DE WAILLY,B,Appartement,1,23,78190
631,20,RUE,DE DREUX,,Appartement,4,75,78362
632,39,BD,THIERS,,Maison,6,156,78401
633,5,RUE,DES JARDINS,,Appartement,2,90,83009
634,254,AV,DE LA MER,,Appartement,1,15,83019
635,325,RTE,DE LA BENOITE,,Appartement,3,64,83034
636,59,AV,GABRIEL PERI,,Appartement,2,38,83062
637,11,CHE,DU MARTINET,,Appartement,4,118,83069
638,8,RUE,PIERRE BROSSOLETTE,,Appartement,3,61,83130
639,9001,RES,ST MARC,,Appartement,4,84,83137
640,216,RUE,LANGERON,,Appartement,2,50,83137
641,65,BD,DES ACACIAS,,Appartement,3,69,83137
642,58,RUE,DE LA XAVEE,,Appartement,4,74,88225
643,3,RUE,DE BRASSE,,Appartement,2,34,90010
644,8,RUE,DES ANEMONES,,Appartement,3,59,91201
645,1,RUE,PAUL FORT,B,Appartement,1,29,91425
646,101,RUE,DU CHATEAU,,Appartement,1,24,92004
647,91,RUE,DU CHATEAU,,Appartement,3,63,92012
648,77,RUE,MARTRE,,Appartement,1,17,92024
649,9,AV,PUVIS DE CHAVANNES,,Appartement,3,59,92026
650,9,RUE,DE LA MUTUALITE,,Appartement,2,34,92026
651,6,AV,DE MONTCHANIN,,Appartement,3,54,93007
652,45,RUE,DES NOYERS,,Appartement,3,67,93063
653,53,AV,DE STALINGRAD,,Appartement,3,50,94033
654,17,BD,MAURICE BERTEAUX,,Appartement,2,35,94068
655,16,AV,ALBERT 1ER,B,Appartement,3,41,94068
656,149,RUE,DU MARECHAL LECLERC,,Appartement,2,28,94069
657,6,RUE,DE LA PAIX,,Appartement,2,37,94080
658,3,RUE,GALANDE,,Appartement,2,36,95277
659,9,RUE,DES CARRIERES,,Appartement,4,98,95428
660,58,AV,DU MONT BLANC,,Appartement,6,130,01143
661,2,RUE,DU RECULET,,Appartement,2,60,01354
662,2,RUE,DES MURIERS,,Appartement,3,77,06027
663,5,RUE,DU CANADA,,Appartement,4,96,06029
664,54,RUE,VICTOR HUGO,,Appartement,1,25,06030
665,116,BD,SADI CARNOT,,Appartement,4,105,06030
666,640,CHE,DES CAILLADES,,Appartement,5,120,06044
667,29,AV,VILLERMONT,,Appartement,3,36,06088
668,4,AV,CYRNOS,,Appartement,3,62,06088
669,127,PROM,DES ANGLAIS,,Appartement,1,42,06088
670,65,AV,DE   VALBERG,,Appartement,3,75,06094
671,562,CHE,DES RASCAS,,Appartement,3,65,06123
672,190,RTE,DE CANNES,,Appartement,3,33,06155
673,280,AV,DE LA BERMONE,,Appartement,1,27,06161
674,27,RUE,PIERRE BROSSOLETTE,,Appartement,2,39,10362
675,4,RUE,CHARBONNET,,Appartement,2,33,10387
676,9,,LA PINEDE,,Appartement,2,36,11144
677,1,RES,LA VOILE D'OC,,Appartement,3,45,11170
678,71,RES,HAMEAU DES PECHEURS,,Maison,2,30,11202
679,12,RUE,DU LUXEMBOURG,,Appartement,4,109,11262
680,10,QUAI,VICTOR HUGO,,Appartement,1,34,11262
681,3,RUE,DE SERIGNAN,,Appartement,2,44,11379
682,5000,AV,ERNEST SUBILIA,,Appartement,2,28,13028
683,14,PL,AUX HUILES,,Appartement,2,40,13201
684,6,RUE,GUINTRAND,,Appartement,1,21,13202
685,29,RUE,MARECHAL FAYOLLE,,Appartement,2,30,13204
686,23,RUE,D ISLY,,Appartement,1,30,13205
687,30,RUE,DES MOUSSES,,Appartement,2,50,13208
688,14,RUE,NEGRESKO,,Appartement,3,69,13208
689,116,BD,MIREILLE LAUZE,,Appartement,3,68,13210
690,147,AV,DE LA TIMONE,,Appartement,3,70,13210
691,36,AV,DE SAINT BARNABE,,Appartement,4,65,13212
692,2,IMP,DU CHALET,,Appartement,2,106,13215
693,54,RUE,G LE CONQUERANT,,Appartement,2,39,14715
694,14,BD,DE LA LIBERTE,,Appartement,1,30,18279
695,9,RUE,DU VERCORS,,Appartement,3,53,29019
696,38,AV,DES GLENAN,,Appartement,5,81,29232
697,6572,,ILE CAVALLO,,Appartement,4,89,2A041
698,5163,,TIUCCIA,,Appartement,2,38,2A070
699,5,RUE,D AUVERGNE,,Appartement,3,47,30034
700,2,AV,LE CENTURION,,Appartement,2,27,30133
701,24,AV,REGNAULD,,Appartement,1,31,33009
702,6,AV,DU PARC,,Appartement,3,64,33009
703,26,RUE,BONGRAND,,Appartement,1,39,33063
704,267,RUE,TRUCHON,,Appartement,2,46,33080
705,14,RUE,ANDRE MALRAUX,,Maison,4,81,33096
706,18,ALL,DES GRIVES,,Maison,3,66,33167
707,3,RUE,SIMONE VEIL,,Appartement,2,44,33312
708,9001,RES,FORTUNIO,,Appartement,3,63,33522
709,11,CLOS,DE VIC,,Maison,3,35,34333
710,19,RUE,JOSEPH PANAGET,,Appartement,3,62,35032
711,4,RUE,FRANCIS POULENC,,Appartement,3,58,37122
712,52,RUE,DE STALINGRAD,,Appartement,4,87,38185
713,13,RUE,ANTOINE POLOTTI,,Appartement,4,83,38421
714,9,RUE,ANNE FRANK,,Appartement,2,47,38421
715,54,RUE,PEYCHAN,,Appartement,4,81,40046
716,4,PL,PORTE CAMPET,,Appartement,4,120,40192
717,154,ALL,DU REGAIN,,Appartement,3,63,40326
718,6,RUE,DU CHATEAU GAILLARD,,Appartement,3,52,44069
719,3,RUE,DES PATURES,B,Appartement,1,35,44074
720,57,RUE,DES SANSONNETS,,Maison,2,45,44201
721,227,RUE,DE L ARDOUX,,Appartement,1,24,45232
722,123,AV,SAINT MICHEL,,Maison,4,109,45232
723,11,RUE,DES TROIS MARIES,,Appartement,4,83,45234
724,21,RUE,DE LA BUTTE,,Maison,3,86,45285
725,16,RUE,GARNIER,,Appartement,1,29,49007
726,2,AV,JEAN LURCAT,,Appartement,3,70,49015
727,30,RUE,DU GENERAL COMPERE,,Appartement,1,26,51108
728,13,RUE,ARISTIDE BRIAND,,Appartement,2,39,51573
729,3,PL,SAINT REMY,,Appartement,4,157,54329
730,13,RUE,JOSEPH MARIETTE,,Appartement,2,32,56083
731,25,RUE,DE QUEHELLO,,Appartement,2,39,56107
732,14,RUE,RAYMOND QUERO,,Appartement,3,62,56121
733,1,ALL,DE LA FRANGE,,Appartement,3,78,59009
734,14,RUE,SALVADOR ALLENDE,,Appartement,3,67,59271
735,48,RUE,DU PROGRES,,Appartement,4,68,59367
736,22,RUE,DE LA REPUBLIQUE,,Appartement,4,69,60157
737,136,RUE,PELEE PROLONGEE,,Appartement,3,63,60509
738,57,AV,DE L'ORANGERIE,,Appartement,3,58,60684
739,3,RUE,DU BLOC,,Appartement,1,25,62041
740,12,RUE,DES PINS,,Appartement,2,72,64260
741,24,PL,JEAN JAURES,,Appartement,2,45,69096
742,15,RUE,DUBREUIL,,Appartement,3,83,69243
743,92,RUE,DE LA GARE,,Appartement,5,102,69278
744,13,RUE,DUGAS MONTBEL,,Appartement,2,25,69382
745,9,PAS,PANAMA,,Appartement,1,29,69382
746,39,RUE,DENFERT ROCHEREAU,,Appartement,5,123,69384
747,55,BD,DES CANUTS,,Appartement,2,42,69384
748,64,RUE,COMMANDANT CHARCOT,,Appartement,1,24,69385
749,27,BD,EMILE ZOLA,,Appartement,1,17,72181
750,6018,,BALCONS DE VAL THO CHAL 6,,Appartement,4,62,73257
751,396,RTE,DE SALLANCHES,,Appartement,2,61,74083
752,2,RUE,DE LA PRAIRIE,,Appartement,2,45,74264
753,54,RUE,DE CLERY,,Appartement,2,22,75102
754,9,RUE,DE LA CORDERIE,,Appartement,1,40,75103
755,79,RUE,DES ARCHIVES,,Appartement,1,21,75103
756,3,RUE,DU PERCHE,,Appartement,1,40,75103
757,24,RUE,SAINT MARTIN,,Appartement,4,62,75104
758,34,RUE,DU FER A MOULIN,,Appartement,2,44,75105
759,62,RUE,MONSIEUR LE PRINCE,,Appartement,3,60,75106
760,8,RUE,JOSEPH BARA,,Appartement,5,117,75106
761,9,RUE,DE FLEURUS,,Appartement,3,81,75106
762,150,RUE,DE RENNES,,Appartement,3,55,75106
763,9,RUE,AMELIE,,Appartement,1,15,75107
764,26,RUE,GODOT DE MAUROY,,Appartement,3,51,75109
765,32,RUE,BUISSON ST LOUIS,,Appartement,3,51,75110
766,51,AV,DE LA REPUBLIQUE,B,Appartement,4,69,75111
767,38,BD,BEAUMARCHAIS,,Appartement,4,50,75111
768,10,RUE,VERONESE,,Appartement,2,25,75113
769,28,RUE,DELAMBRE,,Appartement,2,38,75114
770,9,RUE,D ODESSA,,Appartement,3,43,75114
771,57,RUE,DU MOULIN VERT,,Appartement,3,43,75114
772,76,RUE,DES PLANTES,B,Appartement,1,26,75114
773,380,RUE,DE VAUGIRARD,,Appartement,3,55,75115
774,145,RUE,DE LOURMEL,,Appartement,3,62,75115
775,7,RUE,LOUIS DAVID,,Appartement,2,56,75116
776,53,RUE,LEGENDRE,,Appartement,4,80,75117
777,36,BD,DES BATIGNOLLES,,Appartement,2,65,75117
778,26,RUE,TRUFFAUT,,Appartement,2,31,75117
779,64,RUE,MARX DORMOY,,Appartement,3,58,75118
780,86,RUE,PHILIPPE DE GIRARD,,Appartement,1,157,75118
781,50,RUE,PETIT,,Appartement,1,24,75119
782,59,RUE,D HAUTPOUL,,Appartement,2,34,75119
783,14,RUE,DE LA VILLETTE,,Appartement,2,35,75119
784,41,RUE,PELLEPORT,,Appartement,1,12,75120
785,133,RUE,DES PYRENEES,,Appartement,3,44,75120
786,36,RUE,JACQUES BOURGEOIS,,Appartement,2,44,76217
787,30,RUE,DU VIEUX RU,B,Maison,6,129,77014
788,6,ALL,DE LA FORET,,Appartement,2,47,77169
789,41,PROM,DU BOIS,,Appartement,4,78,77326
790,6,RUE,DU STADE,,Appartement,2,34,77373
791,13,PL,CLAUDE MONET,,Appartement,2,42,77438
792,4,RUE,MARCELIN BERTHELOT,B,Appartement,2,43,77445
793,68,RUE,DE PARIS,,Appartement,2,47,77468
794,12,RUE,JULES LEFEVRE,,Appartement,3,70,77470
795,40,BD,DE L OURCQ,,Appartement,3,53,77514
796,27,AV,MAURICE BERTEAUX,B,Appartement,1,34,78015
797,3,RES,TROIS FORETS,,Appartement,4,74,78092
798,25,QUAI,DE L ILE DU BAC,,Maison,4,95,78172
799,2,RUE,CHARLES DE GAULLE,B,Appartement,1,25,78217
800,5,RUE,DES MONTS D ARREE,,Appartement,3,65,78423
801,7,RUE,DE L ANCIENNE MAIRIE,,Maison,2,60,78423
802,1,RUE,DE L OREE DE LA VALLEE,,Appartement,2,46,78466
803,5,AV,DE SAINT GERMAIN,,Appartement,2,46,78490
804,3,PROM,VENEZIA,,Appartement,2,51,78646
805,12,RUE,JULES HERBRON,,Appartement,5,102,78686
806,68,AV,COLONEL TEYSSIER,,Appartement,4,92,81004
807,9000,RES,LE PARC,,Appartement,2,30,85288
808,4,RUE,ADRIEN DUBOUCHE,,Appartement,1,26,87085
809,22,AV,GAMBETTA,,Appartement,2,40,87187
810,61,RUE,ROBERT SCHUMAN,,Appartement,3,72,91027
811,4,IMP,DE L ANCIENNE FORGE,,Appartement,1,23,91085
812,19,RUE,DE VILLOISON,,Appartement,2,40,91174
813,11,SQ,ALBERT EINSTEIN,,Appartement,3,66,91228
814,1,RUE,ALPHONSE LAVERAN,,Appartement,2,56,91228
815,160,AV,GENERAL LECLERC,,Appartement,3,62,91272
816,2,CHE,DU COLLEGE,B,Appartement,2,51,91363
817,14,RUE,ANTOINE ROCCA,B,Maison,4,68,91549
818,76,AV,JEAN JAURES,,Appartement,1,23,91589
819,4,CHE,DU FOUR A PAIN,,Appartement,3,49,91631
820,9,ALL,LAVOISIER,,Maison,4,78,91691
821,1,RUE,CHARLES CHEFSON,,Appartement,3,74,92009
822,23,RUE,PAUL DEROULEDE,,Appartement,3,65,92009
823,18,RUE,DE SEVRES,,Appartement,5,108,92012
824,17,RUE,MAILLASSON,,Appartement,2,23,92012
825,78,AV,J B CLEMENT,,Appartement,2,27,92012
826,8,AV,CHARLES DE GAULLE,,Appartement,1,21,92012
827,94,RUE,DU CHATEAU,,Appartement,2,43,92012
828,21,RUE,FERDINAND JAMIN,,Appartement,2,58,92014
829,144,RUE,D AULNAY,,Appartement,2,42,92019
830,1,RUE,D ESTIENNE D ORVES,B,Appartement,2,39,92020
831,7,RUE,MOSLARD,,Appartement,3,45,92025
832,42,RUE,ALEXIS BOUVIER,B,Maison,4,80,92025
833,61,RUE,VEUVE LACROIX,,Appartement,3,64,92035
834,15,RUE,P VAILLANT COUTURIER,,Appartement,4,79,92044
835,18,RUE,BARBES,,Appartement,4,101,92044
836,58,AV,JEAN JAURES,,Appartement,4,71,92048
837,50,RUE,MAURICE ARNOUX,,Appartement,3,58,92049
838,21,AV,ALEXANDRE,,Appartement,1,20,92050
839,12,RUE,DU MARCHE,,Appartement,1,21,92050
840,85,RUE,DE VILLIERS,,Appartement,1,27,92051
841,50,RUE,DE CHEZY,,Appartement,1,35,92051
842,3,RUE,DU BICENTENAIRE,,Appartement,1,32,92062
843,134,AV,PAUL DOUMER,,Appartement,1,26,92063
844,187,RTE,DE L EMPEREUR,,Appartement,1,36,92063
845,134,RUE,GAMBETTA,,Appartement,2,66,92073
846,11,RUE,FRANCOIS 1ER,,Appartement,2,23,92075
847,9,RUE,DE PARIS,,Appartement,2,36,93008
848,76,RUE,ROGER SALENGRO,,Appartement,3,63,93010
849,12,RUE,JULES MICHELET,,Appartement,1,28,93031
850,1,RUE,DU BEL AIR,,Appartement,4,64,93049
851,47,RUE,JEAN JAURES,,Appartement,3,68,93066
852,46,RUE,ALEXANDRE BOUCHER,B,Appartement,1,18,93074
853,15,RUE,DE LA PRAIRIE,T,Maison,5,90,94015
854,14,AV,DU PRESIDENT WILSON,,Appartement,5,75,94016
855,56,RUE,DES ECOLES,B,Maison,4,100,94028
856,48,AV,DE LA DAME BLANCHE,,Appartement,4,100,94033
857,14,ALL,VAN GOGH,,Appartement,3,67,94044
858,71,RUE,CARNOT,,Appartement,3,63,94046
859,36,AV,FUSILLES DE CHATEAUBRIANT,,Appartement,3,60,94068
860,13,RUE,ALBERT DE MUN,,Appartement,3,70,94068
861,4,RUE,DE LA PAIX,,Appartement,3,49,94080
862,9,RUE,SAO JOAO DA PESQUEIRA,,Appartement,5,93,95060
863,42,AV,DES GENOTTES,,Appartement,1,18,95127
864,6,RUE,ARISTIDE BRIAND,,Appartement,2,50,95205
865,23,,LA BUTTE OLIVE,,Maison,5,96,95218
866,176,AV,LA DIVISION LECLERC,,Appartement,3,70,95428
867,9001,ALL,DE BRETAGNE,,Appartement,5,91,95491
868,4,RUE,DU MOUTON,B,Maison,0,121,95500
869,8,ALL,BERTHELOT,,Maison,5,88,95607
870,5820,,HABITATION BEAUREGARD,F,Appartement,2,37,972226
871,240,RUE,DE PRE BAILLY,,Appartement,2,45,01173
872,29,BD,DUGOMMIER,,Appartement,2,34,06004
873,18,AV,DE LA ROSTAGNE,,Appartement,2,50,06004
874,47,BD,GUYNEMER,,Appartement,3,89,06012
875,24,RUE,DU PFR CALMETTE,,Appartement,2,36,06012
876,6,RUE,DE LA VERRERIE,,Appartement,2,26,06029
877,77,BD,ESTEREL PARC,,Appartement,1,35,06079
878,52,RUE,MAL VAUBAN,,Appartement,1,15,06088
879,34,BD,STALINGRAD,,Appartement,3,70,06088
880,140,QUAI,DE LA BANQUIERE,,Appartement,2,41,06114
881,4,AV,DES JASMINS,,Appartement,2,25,06155
882,31,RUE,EMILE ZOLA,,Appartement,1,25,10387
883,100,RES,LES HAMEAUX DE LA PLAGE,,Maison,2,31,11170
884,9001,RES,CENTRAL PARC,,Appartement,1,34,13005
885,9001,ALL,DES TOURNEURS,,Appartement,3,64,13005
886,22,RUE,MARIUS LIEUTAUD,,Appartement,1,22,13028
887,9002,CHE,DE SAINTE CROIX,,Appartement,3,50,13028
888,26,AV,GENERAL DE GAULLE,,Appartement,2,52,13086
889,64,BD,CAMILLE FLAMMARION,,Appartement,3,69,13201
890,17,BD,DES DAMES,,Appartement,3,74,13202
891,133,AV,DES CHARTREUX,,Appartement,3,60,13204
892,3,RUE,SAINT ETIENNE,,Appartement,2,42,13205
893,81,CRS,GOUFFE,,Appartement,3,56,13205
894,2,RUE,FORT DU SANCTUAIRE,,Appartement,1,28,13206
895,66,RUE,DU COMMANDANT ROLLAND,,Appartement,1,26,13208
